video_id,comment,comment_date
vyfJgJBB3Vk,I have visited Singapore many times.  I love this place!  😍,2022-10-22T18:02:22Z
vyfJgJBB3Vk,"Public transportation in Singapore is really fantastic but there is still room for a bit more improvement, namely for elderlies and those who need mobility devices. Great effort have been taken to make it easier for them but its still not at the best level for these demographics as it can get really crowded in peak hours, despite the frequency of trains.",2022-10-21T23:25:03Z
vyfJgJBB3Vk,"0:35 (please correct me if there's any inconsistencies) I'm not sure if ridership has much to do with frequency. YES, it's important and nice to have but LA's frequency time of 5-10 minutes is not much different from for example, Seoul which has a MUCH larger ridership than both cities.",2022-10-21T20:29:54Z
vyfJgJBB3Vk,"Car so expensive one, no wonder can only afford mrt sia",2022-10-20T10:43:39Z
vyfJgJBB3Vk,"You failed to mention that the LA metropolitan area has 18 million people and that the rail network you showed just now was to service 18 million people, in comparison to Singapore 6 million people. LA network is extremely low class compared to Singapore. In fact, I don't think LA can even compete with Kuala Lumpur public transport.",2022-10-19T01:29:03Z
vyfJgJBB3Vk,🤣 a Toyota corolla for the price of a 911??,2022-10-18T10:48:05Z
vyfJgJBB3Vk,Sooo only the rich can own a car. Cool,2022-10-18T05:01:06Z
vyfJgJBB3Vk,"Singapore had a plan and they stick to it. By doing so, the country is well connected from every part by public transportation.",2022-10-17T10:32:47Z
vyfJgJBB3Vk,Nice video,2022-10-16T18:58:07Z
vyfJgJBB3Vk,How many of singaporean afford to buy a car?,2022-10-15T05:02:20Z
vyfJgJBB3Vk,Singapore does it best,2022-10-15T04:12:38Z
vyfJgJBB3Vk,"Alright, I'll be the bad guy. I'll be the jerk who says the D-word, if no one else will: Singapore is essentially *a dictatorship.* That's what you call a state without opposition parties that stand a realistic chance of taking power from the reigning party. That's the secret as to why public works in Singapore are not shot down by NIMBY, the way they constantly are in other countries. We in the West tend to view government that operate this way as universally bad. Because during the early/mid 20'th century, we had some very, very times under such governments. And because many people living under such governments today, are still having a bad time of it. 
Please understand that I am by no means advocating for running things the way Singapore does, as there are serious risks involved, but: Singapore shows that a dictatorship need not be a totalitarian regime that rules against the will of it's people. As I understand it, people in Singapore could _theoretically_ just elect another party into power if they truly wanted to. The ruling party just enjoys enough support from the people, that that never actually happens. 
The elections in Singapore are more referenda than they are transfers of power; If the ruling party does something the people don't like or isn't taking things in the right direction — The people vote for the opposition parties in greater numbers than normal, to let the ruling party know it screwed up somewhere. And the ruling party - apparently - takes these protest votes to heart. The corrective function of democracy remains intact, despite the lack of any transfers of power.",2022-10-14T15:22:04Z
vyfJgJBB3Vk,As an american currently living in singapore for studying the metro surprised me. I don't take a taxis and I rarely take the buses. The metro is always my go to! Makes me want to stay here after my study and live here for the rest of my life!,2022-10-14T13:38:37Z
vyfJgJBB3Vk,"Quoting my geography teacher when she explained to us what we needed to go though if we wanted to own a car in Singapore, “we tax the rich a lot.”",2022-10-14T12:12:58Z
vyfJgJBB3Vk,i'm born and raised in LA and you have to keep in mind this isn't black and white - LA is so so spread out that making an effective public transportation system is a difficult task.,2022-10-13T22:18:03Z
vyfJgJBB3Vk,please open your mouth when you speak,2022-10-13T20:13:16Z
vyfJgJBB3Vk,"$150,000 for a corola. no thanks. lol",2022-10-13T18:20:40Z
vyfJgJBB3Vk,I dont think LAs public transport can be compared to any major city’s metro as virtually no one uses it.,2022-10-13T03:44:24Z
vyfJgJBB3Vk,"I have nothing against Singapore. 
But to compare LA and Singapore is a little unfair. 
Although u said LA and Sing have the same population,. It is still not the same. 
Metro system of LA, a city, compared to metro system of one small Country. 
Nope. Not a fair comparison. 
Next!",2022-10-13T02:56:29Z
vyfJgJBB3Vk,the dude in 1:16 minutes is watching my hero academia😂,2022-10-12T22:39:38Z
vyfJgJBB3Vk,Compare orange and apple,2022-10-12T19:34:46Z
vyfJgJBB3Vk,I'm really envious of Singapore.,2022-10-12T18:54:11Z
vyfJgJBB3Vk,"Singapore is so successful becoz Singapore kicked out the westerners and controlled its own destiny.  

To remain successful, Sg must minimise it’s reliance on foreign talent esp when most are so sub standard but are so entitled.",2022-10-12T12:54:39Z
vyfJgJBB3Vk,"In my country, we have more cars than the road can accommodate. Traffic congestion is terrible. It's a pain just to commute to work. I've never been to Singapore but I've been to Hong Kong. The train and bus system are so good. I wish we have it here.",2022-10-12T11:12:28Z
vyfJgJBB3Vk,"In my country, we have more cars than the road can accommodate. Traffic congestion is terrible. It's a pain just to commute to work. I've never been to Singapore but I've been to Hong Kong. The train and bus system are so good. I wish we have it here.",2022-10-12T11:11:43Z
vyfJgJBB3Vk,"Only prob I can find with Singapore is the stressful school system,it is ahead of most other countries,including china,it is very stressful. For Americans,their most important exam is the SAT,which is for college. The most important exam for Singaporeans is the PSLE exam,which happens when you are 12,while half of the people taking it don’t even have a phone.",2022-10-12T06:47:59Z
vyfJgJBB3Vk,Singapore is so small though,2022-10-11T21:45:51Z
vyfJgJBB3Vk,combine Danish pastries and Singaporean chilli crab to have almost perfect globalised city.,2022-10-10T09:46:55Z
vyfJgJBB3Vk,The US is infamous for it’s poor and bad public transportation… so using Los Angeles for comparison is an easy fight. Compare with London and Paris.,2022-10-10T01:25:15Z
vyfJgJBB3Vk,"Having grown up in Singapore and used public transport and it’s amazing road infrastructure, has set a gold standard for me …. Moving out of the country to Pune my birthplace with currently inhumane levels of road traffic and pollution has triggered a condition called ‘Road traffic anxiety’ in me it’s Real, I really feel bad for myself and the people of this city, whose ancestors didn’t have a vision for how shit things could get, if they didn’t regulate private vehicles and invest in public transport. Pune had great environment, weather, natural resources but sadly no Vision, and it  set on a self destructive path. In the same time SG with little means but visionary leaders, built truly one of the best cities in the world, I love both the cities , but I can see a future in one and abyss in the other",2022-10-09T13:14:32Z
vyfJgJBB3Vk,changi = chang+ee 😅,2022-10-09T07:27:03Z
vyfJgJBB3Vk,you get beat up or mugged here in the US if you take public transportation.,2022-10-09T03:47:38Z
vyfJgJBB3Vk,"As a Singaporean, all I can say is this video is very accurate. I've lived in multiple countries and travelled to far more, but Singapore is unique. It is truly an amazing place to live. Yes it's incredibly expensive, but I have never lived in such a convenient and safe place in my life. Much love SG 💖",2022-10-09T02:44:10Z
vyfJgJBB3Vk,I love living here,2022-10-09T02:26:25Z
vyfJgJBB3Vk,Yay go sg 😂❤,2022-10-08T10:41:44Z
vyfJgJBB3Vk,0:55 damn thats' a huge nose. lil bro  literally has a vacuum cleaner on his face,2022-10-08T10:18:03Z
vyfJgJBB3Vk,"Early in the 20th century LA had urban passenger rail. But General Motors along with Firestone tire company and others used money and influence to kill streetcars and to convince the public to vote for highway construction to establish the intensive car culture of the past century.  Recently, the city and county started rebuilding what tragically was removed a century ago. That’s the core reason why the LA system is so limited.  And of course, few cities in the world can match Singapore for smart urban design.",2022-10-08T08:30:41Z
vyfJgJBB3Vk,"Aren't the majority of east and southeast Asian public transportation systems well desgined? (Tokyo, Seoul, Guangzhou, Singapore, etc?)",2022-10-07T00:38:16Z
vyfJgJBB3Vk,Singaporean complain soooo hard that our govt have no choice but to work harder to bring the best.,2022-10-05T15:53:45Z
vyfJgJBB3Vk,"Singaporeans need to mind their own and stop trying to convince other to live like them🤣 yes i'd much prefer to live in LA than in singapore, and im from SEA.",2022-10-05T02:56:31Z
vyfJgJBB3Vk,"As someone who lives in LA, I don’t think the rationale at 1:35 (ish) makes sense. I’ve never met anyone who wants to travel across all of LA. Nobody uses public transport because the vast majority of the city simply isn’t connected to it. I’d love to use it for a short ride like how you can bop around Manhattan in NY. But the option simply doesn’t exist.",2022-10-04T19:48:07Z
vyfJgJBB3Vk,"bro said Chang Ai 
instead of Changi",2022-10-04T10:26:40Z
vyfJgJBB3Vk,"Because they are East Asians, even if they are in South Asia, they will be as smart as all East Asians,",2022-10-04T08:16:04Z
vyfJgJBB3Vk,"Lee Kuan Yew makes all of these possible with his team of talented, farsighted and brilliant leaders.",2022-10-04T04:16:54Z
vyfJgJBB3Vk,"Singapore is seriously tiny and super boring, not to mention you can’t consumed alcohol outdoors after 10:30pm. However, after relocating to another country for my studies, I realized how privileged I was to be born in Singapore and how I had taken everything for granted (safety, corrupt-free with strong legal system, transport, ease of finding a good job relative to other countries). Wanna go back for chicken rice",2022-10-03T19:57:04Z
vyfJgJBB3Vk,These modern cities are a nightmare. I admire their infrastructure but the sight of all those buildings is an eyesore.,2022-10-03T14:59:56Z
vyfJgJBB3Vk,All in all. It’s still overpopulated. Icba.,2022-10-03T11:48:40Z
vyfJgJBB3Vk,"Singapore is also built by taking knowledge from Hindu architecture called Vastu shastra ..Not many are aware of it.. In fact, the town changed certain roads when an expert told them that it doesn't align with the vastu.. Vastu shastra is ancient knowledge, it describes the way a house/city should be built, keeping the sun, moon, directions, air, and sea in mind. Hence, it's one of the efficient ways a city can be built to receive maximum sun in the houses, and free flow of air and water ..",2022-10-03T08:04:00Z
vyfJgJBB3Vk,"oh my god the way you pronounced changi airport 😭

Fyi the correct pronunciation is (ch-ang-ee) airport",2022-10-03T07:27:21Z
vyfJgJBB3Vk,bro watching bnha,2022-10-03T04:56:52Z
vyfJgJBB3Vk,Proud to be a Singaporean🇸🇬,2022-10-02T15:57:31Z
vyfJgJBB3Vk,Singapore looks like a prison to me,2022-10-02T15:46:06Z
vyfJgJBB3Vk,"As a Singaporean, this video makes me proud. But at the same time, Singapore is trying too hard to be a top city in the world and the competitiveness of the country comes at a huge expense of the people's mental health. Singaporeans have one of the fastest walking speed, one of the lowest average sleep, and one of the most stressful place to live in. Singapore has a very high standard of living, but a very low quality of life.",2022-10-02T11:23:25Z
vyfJgJBB3Vk,The government is starting to regret price control and quota on the HDB due to home ownership as it's more of an asset than a liability. People are selling it for a profit while the price is increasing slowly above affordably. At least more and more people are moving into condos but the amount of HBD is getting tougher to ballot. Townhouse style is moving towards hub like estates with higher cost of living. Land reclamation was a hush hush thing that not many knows about on where the sands are from and it's controversy,2022-10-02T06:41:14Z
vyfJgJBB3Vk,"While I don’t preach this, when I was growing up in a wealthier class in America, everything public related was considered ‘dirty’ or for poor people. From family friends to school friends, everyone around me did not like public transport, housing, etc.",2022-10-02T06:14:55Z
vyfJgJBB3Vk,GREAT! I live in Singapore,2022-10-02T03:23:56Z
vyfJgJBB3Vk,"Why singapore well designed, bcs it's small.period.",2022-10-01T09:49:31Z
vyfJgJBB3Vk,As a Singaporean I am very happy to be born in such a beautiful country from the HBD flats to the transport I can't wait to see what Singapore holds for us in the future,2022-10-01T05:16:19Z
vyfJgJBB3Vk,The guy who’s watching MHA on the metro while standing,2022-10-01T05:08:20Z
vyfJgJBB3Vk,"Singaporeans are also cooperative we feel the pain but we understand the need

So i think thats also a huge factor

I think if in the states places get charged to enter, there will be protests endless protests hahaha",2022-10-01T04:59:00Z
vyfJgJBB3Vk,"Our airport is not ""Cheng-eye"" airport. Is pronounced as ""Chang-e"" airport. Lol",2022-09-30T20:42:19Z
vyfJgJBB3Vk,I am studying abroad in Singapore and I am insanely impressed. It is awesome how you can go anywhere using public transportation!,2022-09-30T19:48:08Z
vyfJgJBB3Vk,"what's not mention is the low cost of the public transport MRT/Bus/LRT - 
1. no more than USD$1.50 to get you anywhere in sg. 
2. it is heavily rebated (almost 50% discount) to transfer/transit fee from train to bus within 45min, max 5 transfers
3. Monthly concession pass with unlimited rides that just start from USD$20. 
4. FREE rides if commuters tap out of 18 MRT stations within the city centre before 7.45am.
5. $0.50 less in transport fares if they enter any MRT or LRT station before 7.45am on weekdays",2022-09-30T17:35:51Z
vyfJgJBB3Vk,Blame the democrats why 😂,2022-09-30T16:16:39Z
vyfJgJBB3Vk,As a singaporean i like the lot,2022-09-30T15:24:47Z
vyfJgJBB3Vk,USA doesn’t know how to do public transport,2022-09-30T06:45:19Z
vyfJgJBB3Vk,We get it! LA has garbage public transit,2022-09-30T06:14:34Z
vyfJgJBB3Vk,"you must also consider the tax structures of cars in Singapore which makes it one of the most expensive place on earth to own a private car. With these, the majority of the population don't own a car!!",2022-09-30T05:21:14Z
vyfJgJBB3Vk,USA is a free country!,2022-09-30T05:18:41Z
vyfJgJBB3Vk,Singapore is frustratingly hard to walk in. Hong Kong New York San Francisco are much better designed for walking. Singapore has stroads. It’s like an American suburb except it’s the whole city lol.,2022-09-30T04:33:54Z
vyfJgJBB3Vk,"Government in SG decides what gets built where, and then offers developers a chance to buy the land that's allocated for them. Whereas in other countries, anybody can buy whatever they want as long as they can afford it, which is why other cities look so messy and congested and SG looks so organized.",2022-09-30T00:14:58Z
vyfJgJBB3Vk,The paranoid  US government is busy making warships and rockets. London metro is good.,2022-09-29T23:55:19Z
vyfJgJBB3Vk,Cos buying and owning a car is ridiculously expensive here in Singapore..so most can't afford so best option is to take public transport.,2022-09-29T22:41:54Z
vyfJgJBB3Vk,Genuinely happy singaporeans commenting on videos about Singapore is so refreshing to see~ Also visitors saying it's always a good visit:),2022-09-29T09:32:59Z
vyfJgJBB3Vk,"I lived in singapore for two years and it's safe to say that the public transportation is sooo good. everything is so integrated so I could easily reach anywhere I want. I never even think of using taxi except when im moving or bringing a lot of stuff. Not to mention it is so safe there & pedestrian friendly, i literally could walk wherever i want without worries. I wish my country's public transport is half as good as Singapore lol",2022-09-29T02:10:59Z
vyfJgJBB3Vk,There is a reason why we call it NeWater,2022-09-28T22:30:06Z
vyfJgJBB3Vk,"Goodbye to living in a house with a big backyard, gardens and chooks. Living in a box own by the government - no thanks",2022-09-28T19:50:29Z
vyfJgJBB3Vk,"More than anything else it's that zoning in LA is all about car usage, outside of the USA most countries mix zone so walking is ideal. Why bother with public transport if you have to drive to a station to commute then get a taxi or some such from the station to work?",2022-09-28T17:44:48Z
vyfJgJBB3Vk,"I also have been living in sg for 10 years and i am in love ❤❤❤❤
I take the train everyday to and fro for school
It is such an AMAZING country
And its soooooooooo safe 
If you lose something a week ago in a movie theatre like ur glasses you wud probably get it back
I once lost 50 dollars and i still got it back bcuz of a good samaritan .
I once got seperated from my family and i was SEVEN. I found them back in 30 minutes as i approached a guard and he found them like can you believe it 
I LOVE SINGAPORE SOO MUCH❤❤❤",2022-09-28T16:59:38Z
vyfJgJBB3Vk,"I stopped at world famous street food. 
Moving on....",2022-09-28T15:23:51Z
vyfJgJBB3Vk,Did he just say Singapores street food is world famous?,2022-09-28T12:51:20Z
vyfJgJBB3Vk,What software do people use to make these video edits?,2022-09-28T11:22:39Z
vyfJgJBB3Vk,"Singapore is such a great place to visit, I wish not lazy, and smart enough to be able to move there and live comfortably",2022-09-28T09:24:32Z
vyfJgJBB3Vk,as a singaporean i'm so proud to see our country here <3,2022-09-28T08:27:48Z
vyfJgJBB3Vk,the quota for the number of cars allowed in Singapore should not be above 500k by the end of this year 2022,2022-09-28T07:30:33Z
vyfJgJBB3Vk,"I live in Singapore and there's an MRT station 10 mins away by foot from my house, the way there is almost completely sheltered. I find it pretty convenient already, but then they're in the midst of building another MRT station just 5 mins away by foot. It'll be even easier to get to the other side of Singapore in the future.",2022-09-28T05:53:39Z
vyfJgJBB3Vk,"In Singapore, if I have to wait more than 5 mins for a train or 7 mins for a bus I would groan internally lol. I guess I'm too pampered by the efficient and frequent public transport. Just came back from Seoul and the system there is great as well.",2022-09-28T05:48:47Z
vyfJgJBB3Vk,"As someone whose lived in SIngapore for 13 years, I can tell you those covered walkways do nothing when the monsoon rains are coming in sideways...",2022-09-28T04:26:16Z
vyfJgJBB3Vk,"I've been to Singapore so many times but honestly have never really taken the time to really go out, do some sightseeing and really appreciate the place. I grew up in Kuala Lumpur and it's becoming unliveable very quickly. They keep building more and more highway projects, flyovers criss crossing each other 3 or 4 on top of one another in some places, instead of investing in public transportation. I'm looking to get out now.",2022-09-27T16:07:04Z
vyfJgJBB3Vk,Why is tekong being pinned LOL,2022-09-27T12:36:27Z
vyfJgJBB3Vk,"I’m just a teenager, living in Singapore, and wow I never knew just how much thought was put into the building of my country. Yes, I love complaining but when I watch videos like this I just feel proud to be a citizen. It scares me that one day my generation will have to lead the country because how are we going to live up to this meticulous planning?",2022-09-27T11:58:28Z
vyfJgJBB3Vk,"People say Singapore is so expensive, but if you know just where to look, you can get just about anything. I personally like going to 7-11 lmao",2022-09-27T11:51:04Z
vyfJgJBB3Vk,I love how you pronounce Changi lollllll,2022-09-27T11:25:53Z
vyfJgJBB3Vk,"Some comments as a local:
0.04 That's like in 2009, or in 2020 (due to the pandemic); in 2019 daily ridership was more like 3.6m
1:50 Think that's in response to rising breakdowns attributed to broken supports for the 3rd rail causing the trains' current collector shoes to break off",2022-09-26T17:16:02Z
vyfJgJBB3Vk,"great video
",2022-09-26T17:00:41Z
vyfJgJBB3Vk,"As a person who live in many countries including US n Spore.. Spore is a rich, efficient, well organised, clean but boring city. Where creativity, dissent & criticism is stiffled. Everyone is expected to follow a hive mindset, where you life, career & future is planned by the gov. Its a lot like growing up in a wealthy family, where you hv to follow everything that your parents hv planned for you.

LA is also wealthy, but chaotic, diverse, exciting, creative, mysterious & disorderly city. Its like growing up in a rich hippie family, where the parents provided for the basic needs of the kids, but they are taught to be independent and rebelious..

A liberal, creative, & open minded person would prefer LA. A conservative, discipline, organise & submissive person would love Spore.",2022-09-26T13:03:53Z
vyfJgJBB3Vk,"They have the smartest people in Singapore. So, that's the reason why the country is so prosperous",2022-09-26T13:02:52Z
vyfJgJBB3Vk,"Love your explanations and stats on your transportation systems. But one thing you gotta get it right, the word ‘Changi‘ is pronounced ‘chan-ngee’ not ‘chang-gai’.",2022-09-26T09:56:25Z
vyfJgJBB3Vk,Would be interested to see Singapore vs Sydney’s transportation design,2022-09-26T09:55:40Z
vyfJgJBB3Vk,Well for starters most people in singapore cant really afford a car so thats why they use the metro system,2022-09-26T07:48:00Z
vyfJgJBB3Vk,Very affordable public transport and extremely expensive vehicle price weights the balance of today's singapore.,2022-09-26T06:46:48Z
vyfJgJBB3Vk,"Some people enjoy driving, I live in Leicester in the UK and on my route to the city the authorities decided to spend £4m on putting a bus lane in to tackle emissions which on the face seems a good idea but its impact was the opposite, while travelling to the city became faster by bus it made traveling by car longer and very few if anyone at all switched so the massive amount of cars are burning fossil fuels for at least 20% longer while the very few busses are  only about 10%less which means that a situation has been created to give off more emission's. People like choice and don't like being forced into things that they don't want.
I am sure that the idealists in this world are as thick as two short planks, that money could have been spent on improving the road structure and parking facilities  so that the cars could be on the road for less time thus reducing emissions and keeping peoples choice.",2022-09-25T11:29:54Z
vyfJgJBB3Vk,"While Singapore is extremely well designed, it would serve to mention that the motorist traffic flow benefits from aspects that design also being profoundly anti pedestrian. With minimal pedestrian crossings and the occasional total lack of walking infrastructure it is super frustrating to try to traverse this city on foot, especially in some residential areas, as the designers assume that the only path you will be walking is from home to the MRT station and back. Sometimes I found myself waiting up to 3 minutes for a green light that ends in 20 seconds or trying walk along a pavement that suddenly just ends. There are many ways to make this city more livable, and the first would be even less cars.",2022-09-25T08:14:17Z
vyfJgJBB3Vk,"la (metro) has ~4 mil people, but where most people consider to be LA would be an 11 mil population size. very different",2022-09-25T06:36:57Z
vyfJgJBB3Vk,"staying in LA about 5 years, never heard LA has metro before",2022-09-25T05:07:53Z
vyfJgJBB3Vk,Its just a small country they have nothing to do,2022-09-25T04:40:19Z
vyfJgJBB3Vk,"As a singaporean, Y e s.",2022-09-25T04:20:16Z
vyfJgJBB3Vk,"Also cause the LA metro is just filled with homeless people, druggies, and smells like piss. People aren't gonna ride a rolling homeless encampment",2022-09-25T01:13:15Z
vyfJgJBB3Vk,"LA's politicians are working for the rich people. Everyday's people are looked after only by the Asian politicians. Working people find no job in america, better  opportunities are in Asia. So quit America. Aged presidents run a decade and violent society.",2022-09-25T00:47:14Z
vyfJgJBB3Vk,The LA ones integrate with other transport systems like in Sydney.,2022-09-25T00:19:38Z
vyfJgJBB3Vk,Singapore is one of the most expensive cities to live in but once you start living there you realise the high cost of living is entirely justified because you are paying for the best quality of life in the world.,2022-09-24T23:10:11Z
vyfJgJBB3Vk,i just wish my government understand how important public transport is to the...everything of a person's life up to the economy of the country.,2022-09-24T12:06:15Z
vyfJgJBB3Vk,I'm Singaporean and I love my country,2022-09-24T11:50:24Z
vyfJgJBB3Vk,You know how they achieved that? Political will,2022-09-24T11:13:27Z
vyfJgJBB3Vk,I think more cities are very different for comparison. Think HK is probably a better comparison than LA since both are constrained by their sizes and dominated by high rise residential buildings.,2022-09-24T09:44:24Z
vyfJgJBB3Vk,Well public transport then Malaysia,2022-09-24T09:42:34Z
vyfJgJBB3Vk,COE is more expensive now. Please check again. Cat A is now at 84K. Its crazy high,2022-09-24T07:38:02Z
vyfJgJBB3Vk,You’ve completely ignored how much easier it is to complete public works projects when you don’t live in a democracy,2022-09-24T06:41:48Z
vyfJgJBB3Vk,"I visit SIngapore since 2003 and frequently visiting just because I 'm living only 1 hour by boat/vessel, usually using MRT to go to any destination in SIngapore. It's very efficient and fast. But now a few years later since google maps are very good and very useful, I like to use Busses to go anywhere. the reason is, no need walking too far to bus stop compare to MRT station.. haha. time consumpton just littele bit different.",2022-09-24T06:34:07Z
vyfJgJBB3Vk,"Everyone: talking about how great SG is
Me: OMG THE WAY HE PRONOUNCED CHANGI 💀💀💀",2022-09-24T05:16:53Z
vyfJgJBB3Vk,In Singapore the government heavily taxes the purchase of cars and they use the proceeds to fund and subsidise public transport,2022-09-24T04:44:08Z
vyfJgJBB3Vk,i AM in Singapore,2022-09-24T02:27:38Z
vyfJgJBB3Vk,"Because Singapore is more like a company, not a country.",2022-09-24T00:51:10Z
vyfJgJBB3Vk,I lol so hard when he said Changai instead of Changi Airport. 😂,2022-09-24T00:30:34Z
vyfJgJBB3Vk,There is another thing I like about SG. People usually talk about the food and how clean the country is but I really like the racial harmony my country has (Yes there are a small number of racists) and how it is encouraged by the leaders of our country. This is something that I feel a lot of countries out there can learn from.,2022-09-23T20:27:59Z
vyfJgJBB3Vk,Can you do one on moscow,2022-09-23T15:17:26Z
vyfJgJBB3Vk,"You are missing something crucially important about the difference between the projects in the US and Singapore.
Singapore has virtually zero crime because Singapore executes anyone and everyone for drug offenses. If you put a bunch of junkies and dealers in palace, they will immediately turn it into hellhole. When all the junkies & dealers are dead, life for the community gets much, much better. Singaporeans euphemistically call their home Disneyland with the death penalty.
Singapore also doesn't dedicate every lesson in school and every news article into an obsession with racial hatred and animosity, teaching one half of the population to hate the other and burn down cities is not going to lead to a harmonious society or happy population.",2022-09-23T14:10:22Z
vyfJgJBB3Vk,Singapore ❤❤,2022-09-23T12:45:41Z
vyfJgJBB3Vk,"LKY is someone we all look up to. Without him, all the stuff you talked about in this video wouldn't be possible ^-^",2022-09-23T12:17:10Z
vyfJgJBB3Vk,"As an Indonesian, which is Singapore's neighbor country, I very3× jealous...",2022-09-23T12:06:45Z
vyfJgJBB3Vk,Correction all of our social housing is owner occupied. We r allowed to buy n sell our social housing at a profit tax free,2022-09-23T10:19:37Z
vyfJgJBB3Vk,Singapore’s metro system is called mrt mass rapid transit,2022-09-23T09:31:24Z
vyfJgJBB3Vk,Hong Kong MTR is way better,2022-09-23T06:46:09Z
vyfJgJBB3Vk,"I am a Singaporean, stay here for more than 40yrs.  PCN is   not cycling ""infrastructure"". No one use it to cycle for one place to another. It is for recreational purpose only...",2022-09-23T05:49:04Z
vyfJgJBB3Vk,"Sadly, this price of COE is quite outdated, as Cat A is now about 70-80k, and cat B is well over 100k",2022-09-23T05:46:13Z
vyfJgJBB3Vk,"Metropolitan cities
Lost Angels is a state
Sinkapore is only a tiny winy island
Do not compare",2022-09-23T04:50:35Z
vyfJgJBB3Vk,I LOVE Singapore.... everything works. :),2022-09-23T03:21:47Z
vyfJgJBB3Vk,"Worked in Singapore for a few years, everything is easy peasy, even tax is so simple, the government calculates everything for you fair and square, and you just click a button to pay it. Done in 10 mins.",2022-09-23T03:13:59Z
vyfJgJBB3Vk,Great video!  The reason they are able to do this at this rate is largely due to migrant labour which deserves a mention.,2022-09-23T02:25:15Z
vyfJgJBB3Vk,first 4 seconds was enough,2022-09-23T02:12:24Z
vyfJgJBB3Vk,"considering the amount of videos I've watched on Singapore and its journey to becoming a tiger economy, I'm actually convinced that Singapore might just be heaven on earth! hope to visit and witness its glory first hand someday!🤞",2022-09-22T23:40:58Z
vyfJgJBB3Vk,"Los Angeles is much larger than 4M on the city proper, actually more than 18 million on the Metro LA area including San Bernardino and Riverside.",2022-09-22T19:18:28Z
vyfJgJBB3Vk,"as an singaporean 
sure well designed

but we really need better mental health resources...
esp when our officers decide to game end themselves...",2022-09-22T17:55:37Z
vyfJgJBB3Vk,So the Well Design is decreasing individual agency ?,2022-09-22T15:21:33Z
vyfJgJBB3Vk,"People like cars in America, it's a cultural difference. You keep comparing random North American cities. Also, you keep avoiding new york city, the only major us city that uses mostly its public transportation. That would be a better comparison...",2022-09-22T14:32:32Z
vyfJgJBB3Vk,Singapore as an ex British Colony was designed as a deep port so the British Empire ships could ply their trade from the Indies and ship products back to the UK 🇬🇧 Sri Lanka (also an ex British Colony) was also designed with the Indian ocean in mind and fast passage to the UK 🇬🇧,2022-09-22T13:03:45Z
vyfJgJBB3Vk,CHA-NGEEE not Chang-gai airport please,2022-09-22T10:11:14Z
vyfJgJBB3Vk,"Another downside to add, the entitled mentality of its citizens.",2022-09-22T05:23:34Z
vyfJgJBB3Vk,"It's actually pronounced ""chang-yee"", not ""chang-eye"" airport.",2022-09-22T05:07:25Z
vyfJgJBB3Vk,"Comparing a big country with big land mass with a small country is hilarious. If US is the size of Singapore, all the thought process would be the same. American has 50 states to choose from Singapore doesn’t.",2022-09-22T04:30:36Z
vyfJgJBB3Vk,"9:27 not only that, singapore reclamation is also destroy other SEA countries...",2022-09-22T04:13:17Z
vyfJgJBB3Vk,"Why? Because it just small. A small country is easier to manage, even more easier if your country don't really have democracy...",2022-09-22T04:01:36Z
vyfJgJBB3Vk,"For a while I thought maybe you were Singaporean and proud, and then you pronounced “Changi airport”. Great comparison video. I was thoroughly impressed too when I lived in Singapore for a couple of years for work.",2022-09-22T03:51:27Z
vyfJgJBB3Vk,"The video is showing what you see from outside. From the perspective of traveler, Singapore is doing great in promoting eco friendly development. The city is covered with flora,. As per said for the wildlife mangrove, don't tell me the whole world is relied on Singapore part of mangrove to survive.",2022-09-22T01:04:47Z
vyfJgJBB3Vk,"Recently Ive been trying to take public transportation when I go into LA. Ive taken the metro & people look at me like Im weird, mostly bc I have a car why wouldnt I use it? (If you’ve seen the traffic then you know why). But no one takes transit bc its inefficient & doesnt take you to where u need be. It can be dangerous & dirty too. Theres obvious benefits to taking transit over cars but the system that LA has is not anywhere close to being a transportation solution",2022-09-22T00:18:41Z
vyfJgJBB3Vk,Singapore safety number one,2022-09-21T23:32:00Z
vyfJgJBB3Vk,"“Changi” is pronounced “CHANG-ee”, not “chang-EYE”.

As a Singaporean who is unable to drive, I’m extremely grateful for our efficient public transport, especially having taken public transport in the US. For all our complaints about our country and government, we can’t deny that they have done many good things.",2022-09-21T16:02:49Z
vyfJgJBB3Vk,Singapore is also the size of a city. Even though it’s a country in terms of size it’s tiny compared to Cali lol,2022-09-21T15:44:28Z
vyfJgJBB3Vk,I live in Singapore,2022-09-21T10:42:21Z
vyfJgJBB3Vk,"The subway map of LA shows the LA Metro area, not just the city of LA. You're looking at a train system that's going into other cities like Pasadena, Azusa, Long Beach, Burbank and North Hollywood. Los Angeles the city, yes, has about 3.9 million people, but that map shows an area that holds more like 13 million people.",2022-09-21T09:13:28Z
vyfJgJBB3Vk,Our cycling lanes are built for recreational purposes most of the time because it's designed to connect all the parks around the city. If one chose to make cycling their main mode of transport it would be challenging to find a shorter route without actually riding on the sidewalks or roads. Hence you will most likely need to be aware of our Grab delivery cyclists when they are trying to get to their destination in the shortest route possible.,2022-09-21T08:51:55Z
vyfJgJBB3Vk,"As a singaporean, lmao",2022-09-21T08:44:29Z
